Amount,Payer,Payer country,Beneficiary,Beneficiary country,Date,Purpose,,,
8350,METASTAR INVEST LLP,GB,ALIMIRZOYEV ADIL,UNKNOWN,12/09/2013,1309125025988499 INVOICE NO 40897534,,,
8341,HILUX SERVICES LP,GB,BOTTERO SPA,IT,20/05/2014,1405205037145619 PAYMENT TO THE INVOICE N.63 DD.20.0 5.2 014,,,
8340,HILUX SERVICES LP,GB,ENRICO COLOMBO,IT,18/02/2014,1402185034818659 PAYMENT TO THE INVOICE N. 010 DD.10 .01 .2014 FOR WEARS,,,
8326,HILUX SERVICES LP,GB,DURAVIT AG,DE,29/08/2014,1408295034971079 PAYMENT TO THE CONTRACT N.03 DD. 08.12. 2013,,,
8321,POLUX MANAGEMENT LP,GB,RIVERLANE LLP,GB,19/07/2013,PAYMENT TO THE CONTRACT N 001 DD 06.06.2013 FOR CONSTRUC TION MATERIALS.,,,
8311,METASTAR INVEST LLP,GB,AREK,PL,22/10/2012,1210225025897026 INVOICE 92 DD 02.09.2012,,,
8307,HILUX SERVICES LP,GB,FABERLEX LP,GB,06/06/2014,PAYMENT TO THE CONTRACT N 5 DD.02.12.2013,,,
8306,HILUX SERVICES LP,GB,DAVID KOMA LTD,GB,09/09/2014,1409095026408600 PAYMENT TO THE INVOICE N.989 DD. 09 .09 .2014,,,
8303,HILUX SERVICES LP,GB,AEVOE INTERNATIONAL LTD,VG,14/07/2014,1407145024434532 PAYMENT TO THE INVOICE N.356 DD.14. 07. 2014,,,
8276,HILUX SERVICES LP,GB,DAVID VASCO SPOLKA JAWNA,PL,04/06/2014,1406045022633856 PAYMENT TO THE INVOICE N.001 AZP-14 DD. 12.05.2014,,,
8275,HILUX SERVICES LP,GB,DAVID VASCO SPOLKA JAWNA,PL,05/09/2014,1409055024213844 PAYMENT TO THE INVOICE N.001 AZP-14 DD. 12.05.2014,,,
8229,METASTAR INVEST LLP,GB,IMEX MOTORS L.L.C.,AE,10/12/2012,1212105027772338 INVOICE 34287 DD 22.07.2012,,,
8217,METASTAR INVEST LLP,GB,SEL DIS TICARET VE KIMYA SANAYI,TR,30/05/2013,1305305025919390 INVOICE 834-71 DD 22.01.2013 FOR PA INT S,,,
8208,HILUX SERVICES LP,GB,FABERLEX LP,GB,03/07/2014,PAYMENT TO THE CONTRACT N 5 DD.02.12.2013,,,
8200,METASTAR INVEST LLP,GB,INN7707083893,RU,17/05/2013,1305175022010033 (VO10200) N KARTA 4276420012235080 SROK DEYSTVIYA 04/16 BEZ NDS BEZ ND S,,,
8200,HILUX SERVICES LP,GB,XINJIANG XINBEI INTERNATIONAL,CN,27/05/2014,1405275022873743 PAYMENT TO THE INVOICE N.8 DD.27.05 .20 14,,,
8196,METASTAR INVEST LLP,GB,OOO GEOWATT,KZ,20/08/2013,1308205022073328 INVOICE GWT/03/12/07 DD 12.07.2013,,,
8189,POLUX MANAGEMENT LP,GB,SYSTECNIC SOLUTIONS LLC,AE,22/10/2013,1310225025061958 PAYMENT TO THE INVOICE N 329857 DD. 12. 10.2013 FOR EQUIPMENT.,,,
8174,METASTAR INVEST LLP,GB,VESER KIMYAVI MADDELER A.S.,TR,15/05/2013,1305155026371117 INVOICE 020020 DD 20.02.2013,,,
8170,METASTAR INVEST LLP,GB,TIMUR SAMSUTDINOV,CZ,21/08/2013,1308215035948884 INVOICE 020102 DD 16.07.2013,,,
8155,HILUX SERVICES LP,GB,HDM DIS TICARET LTD STI,TR,23/12/2013,1312235027919755 PAYMENT TO THE INVOICE N 2898 DD 20 .12 ..2013 FOR SPARE PARTS.,,,
8140,HILUX SERVICES LP,GB,DAN VOICU,RO,28/10/2014,1410285038123501 PAYMENT TO THE INVOICE N.35 DD.24.1 0.2 014 FOR SERVICE,,,
8138,METASTAR INVEST LLP,GB,SEL DIS TICARET VE KIMYA SANAYI,TR,24/07/2013,1307245020326430 INVOICE 834-71 DD 22.01.2013 FOR PA INT S,,,
8137,LCM ALLIANCE LLP,GB,LAUREL GMBH,DE,08/04/2013,1304085036485028 INVOICE NO 840407 DD 20.03.2013,,,
8130,HILUX SERVICES LP,GB,BEIJING ORIGIN WATER TECHNOLOGY CO.,CN,22/09/2014,1409225023861409 PAYMENT TO THE INVOICE N.74 DD.22.0 9.2 014,,,
8115,HILUX SERVICES LP,GB,SANDY ABDEL NOUR,LB,20/05/2014,1405205025145619 PAYMENT TO THE INVOICE N.14 DD.20.0 5.2 014,,,
8088,HILUX SERVICES LP,GB,VOZRAST GROUP LTD,VG,03/03/2014,1403035035399777 PAYMENT TO THE CONTRACT N 330 DD.01 .09 .2013 FOR GOODS.,,,
8073,HILUX SERVICES LP,GB,TROTEC END.UM.TIC.LTD.STI.,TR,18/02/2014,1402185020229923 PAYMENT TO THE INVOICE N.55 DD.18.0 2.2 014,,,
8070,METASTAR INVEST LLP,GB,GOKYUZU REKLAM VE YAPIMCILIK,TR,25/06/2013,1306255024344384 INVOICE 5552410,,,
8065,CLIMBFREE SOLUTIONS LIMITED,GB,METASTAR INVEST LLP,GB,01/02/2013,1301315102160595 PMT FOR SAUSAGE CASINGS TO INV. 11 DD 2 1/01/2013,,,
8064,METASTAR INVEST LLP,GB,GA LOGISTICS,GE,27/02/2013,"1302275020957251 INVOICE NUMBER 4, 21,22",,,
8058,HILUX SERVICES LP,GB,PARY INTERNATIONAL,US,07/08/2014,1408075033890064 PAYMENT TO THE CONTRACT N 038 DD 11 .09 .2013 FOR EQUIPMENT,,,
8058,HILUX SERVICES LP,GB,KREN VINC MAKINA DERI URN.,TR,11/08/2014,1408115020368618 PAYMENT TO THE INVOICE N.14/12 DD.1 1.0 8.2014,,,
8040,HILUX SERVICES LP,GB,GURALP VINC VE MAKINA KONSTRUKSIYON,TR,04/03/2014,1403045027356803 PAYMENT TO THE INVOICE N.22 DD.04.0 3.2 014,,,
8035,HILUX SERVICES LP,GB,EMP END. MAM. PAZ. SAN. TIC. LTD.,TR,25/08/2014,1408255027169141 PAYMENT TO THE INVOICE N.165325 DD. 25. 08.2014,,,
8024,HILUX SERVICES LP,GB,MARIO PALMONELLA AND ARCHITETTI,RO,15/08/2014,1408155031205832 PAYMENT TO THE INVOICE N.01.08-1408 05 DD.14.08.2014,,,
8020,HILUX SERVICES LP,GB,SAYGIN HIDROFOR VE POMPA SIS.SAN.,TR,10/02/2014,1402105027169898 PAYMENT TO THE INVOICE N.3254 DD.07 .02 .2014,,,
8011,LCM ALLIANCE LLP,GB,BEHNCKE GMBH,DE,10/04/2013,1304105033832684 INVOICE NO 176888 DD 05.04.2012,,,
8004,POLUX MANAGEMENT LP,GB,ARTE BROTTO MOBILI S.R.L.,IT,10/07/2013,1307105034712889 PAYMENT TO THE INVOICE N 182 DD.03. 07. 2013 FOR FURNITURE.,,,
8000,GLOBECOM TRADE L.P,GB,METASTAR INVEST LLP,GB,18/09/2012,1209185024002364 PAYMENT FOR TEXTILE INVOICE 17.09.2012,,,
8000,METASTAR INVEST LLP,GB,AYTAC G.BAYRAK,TR,05/10/2012,1210055020132619 INVOICE 87 DD 01.10.2012,,,
8000,LOTA SALES LLP,GB,LCM ALLIANCE LLP,GB,27/11/2012,1211275024487313 INVOICE No 02/4537 DD 10.10.12,,,
8000,METASTAR INVEST LLP,GB,SGS LIBERIA INC,LR,11/01/2013,1301115026701364 INVOICE SGS201210-015 (ON BEHALF OF KNI GHTS GROUP),,,
8000,LCM ALLIANCE LLP,GB,BONINVEST LLP,GB,12/02/2013,1302125075122600 INVOICE.No 2999 DD 28.01.2013,,,
8000,LCM ALLIANCE LLP,GB,ALDERA PLUS LTD,GB,19/02/2013,1302195037016205 INVOICE.NO 10 DD 14.02.2013,,,
8000,METASTAR INVEST LLP,GB,MULTIPLAN YALITIM SISTEMLERI SAN.,TR,03/06/2013,1306035027401650 INVOICE 6520 DD 9/12/12,,,
8000,LCM ALLIANCE LLP,GB,INFOCREST LLP,GB,07/06/2013,1306075070765242 INVOICE.No 0599 DD 16.05.2013,,,
8000,METASTAR INVEST LLP,GB,NINGBO BAIYI CULTURE PROPAGATION,CN,11/06/2013,1306115026981329 INVOICE 201/2 DD 22.03.2013,,,
8000,HILUX SERVICES LP,GB,LAND MARINE ENGINEERING S.A,PA,13/06/2013,1306135031297131 PAYMENT TO THE CONTRACT N 008 DD 07 .06 .2013 FOR EQUIPMENT.,,,
8000,METASTAR INVEST LLP,GB,BSMAX LLP,GB,08/07/2013,1307085073129437 INVOICE 01-3 DD 03.03.2013,,,
8000,BSMAX LLP,GB,METASTAR INVEST LLP,GB,08/07/2013,1307085074985957 invoice n12 dd 12.03.2013,,,
8000,METASTAR INVEST LLP,GB,GREENOUGH TRADE LLP,GB,06/08/2013,1308065075727935 INVOICE No 948654 DD 25.04.13,,,
8000,METASTAR INVEST LLP,GB,PILSAN DIS TICARET LTD.STI.,TR,13/08/2013,1308135021481069 INVOICE 4670120 DD 15.07.2013,,,
8000,HILUX SERVICES LP,GB,POLUX MANAGEMENT LLP,GB,10/10/2013,1310105074105273 PAYMENT TO THE CONTRACT N 12 DD 03.06.2 013 FOR EQUIPMENT.,,,
8000,HILUX SERVICES LP,GB,POLUX MANAGEMENT LP,GB,10/10/2013,1310105074105273 PAYMENT TO THE CONTRACT N 12 DD 03.06.2 013 FOR EQUIPMENT.,,,
8000,HILUX SERVICES LP,GB,CITYPORT CONTRACTS L.P.,GB,12/02/2014,1402125077634128 CONTRACT N 0042 DD 01.08.2013,,,
8000,HILUX SERVICES LP,GB,BONDWEST LLP,GB,02/06/2014,1406025076383154 PAYMENT TO THE CONTRACT N 28 DD.12.09.2 013,,,
8000,HILUX SERVICES LP,GB,BASAK TARIM,TR,20/11/2014,1411205026967087 PAYMENT TO THE INVOICE N.5635163 DD .20 .11.2014 FOR FOOD,,,
7999,METASTAR INVEST LLP,GB,SIZEROY LTD,GB,13/05/2013,1305135024909157 INVOICE 000074 DELUXE,,,
7997,LCM ALLIANCE LLP,GB,"FERRO TECHNOLOGIES,INC",US,04/04/2013,1304045024675910 INVOICE.NO 13-278 DD 29.10.2012,,,
7992,HILUX SERVICES LP,GB,DARSIE S.R.L.,IT,13/03/2014,1403135037454180 PAYMENT TO THE INVOICE N.4551 DD.12 .03 .2014,,,
7980,METASTAR INVEST LLP,GB,RENGARENK BASIM VE MATBAACILIK SAN,TR,08/07/2013,1307085026899921 INVOICE 4690 DD 06.03.2013,,,
7975,HILUX SERVICES LP,GB,FABERLEX LP,GB,15/05/2014,PAYMENT TO THE CONTRACT N 5 DD.02.12.2013,,,
7974,HILUX SERVICES LP,GB,KT EXCLUSIVE GMBH,DE,22/10/2013,1310225034734670 PAYMENT TO THE INVOICE N 9228 DD.15.09. 2013 FOR EQUIPMENT.,,,
7970,METASTAR INVEST LLP,GB,Kohler Medizintechnik,DE,10/06/2013,1306105037720431 INVOICE 2212 DD 22.03.13,,,
7932,METASTAR INVEST LLP,GB,TRADING COMPANY.P.VAN ADRIGHEM BV,NL,26/08/2013,1308265036253014 INVOICE 20130965 CUS.304003 DD 02-0 8-1 3,,,
7920,SEKRESM LOGISTICS LTD,CY,METASTAR INVEST LLP,GB,19/07/2013,1307195107694146 SEE DESCRIPTION CONTRACT NO 425 D.D 01. 04.2013 AND INVOICE NO 12/13,,,
7909,METASTAR INVEST LLP,GB,LOTA SALES LLP,GB,02/08/2012,DOGOVOR ZAYMA,,,
7908,LCM ALLIANCE LLP,GB,SHANGHAI GRAND INTERNATIONAL,CN,05/06/2013,1306055026009418 INVOICE.NO 6012 DD 27.05.2013,,,
7906,METASTAR INVEST LLP,GB,INN3526011667,RU,11/09/2013,1309115024327393 (VO10100) CON.N031/00227072/00008DD 11. 01.12 SHOTN333DD13.02.13DOP.SOQ. N3DD13.02.13 INV.N11/03 1/00227072/0 0008DD16.08.13 BEZ NDS BEZ NDS,,,
7905,METASTAR INVEST LLP,GB,CALPEDA S.P.A.,IT,20/06/2013,1306205036454977 INVOICE N 9966017773 PUMPING EQUIPM ENT,,,
7904,METASTAR INVEST LLP,GB,"SERVER BOYA , MATBAA MUREKKEPLERI",TR,07/06/2013,1306075020829398 INVOICE 6320 DD 26.05.2013,,,
7878,HILUX SERVICES LP,GB,FABERLEX LP,GB,03/09/2014,PAYMENT TO THE CONTRACT N 5 DD.02.12.2013,,,
7878,UNIVERSE BUSINESS GROUP' LTD,GE,HILUX SERVICES LP,GB,03/09/2014,1409035105708580 COST OF GOODS,,,
7871,HILUX SERVICES LP,GB,P.V. CADEMARTORI SRL,IT,07/05/2014,1405075036542904 PAYMENT TO THE INVOICE N.2358 DD.07 .05 .2014,,,
7850,METASTAR INVEST LLP,GB,HATHO GmbH,DE,31/05/2013,1305315035816772 INVOICE 78520 DD 06.04.2013 CASPIDENT,,,
7845,HILUX SERVICES LP,GB,BIN TAMIM ELECTRONICS LLC,AE,15/07/2014,1407155022433266 PAYMENT TO THE INVOICE N. BTE/14/SO 308 75 DD. 10-07-2014 FOR ELECTRONI CS PRODUCTS.,,,
7835,METASTAR INVEST LLP,GB,GEA ISISAN TOSISAT INSAAT TAAHHUT,TR,12/07/2013,1307125026121129 INVOICE AKVATERM MCDONALDS,,,
7835,METASTAR INVEST LLP,GB,VITA POLYMERS POLAND SP.Z.O.O,PL,23/07/2013,1307235033260360 INVOICE N-2013/2013202253 DD 12.02. 201 3 FOR POLYMERS,,,
7830,HILUX SERVICES LP,GB,INFORM ELEKTRONIK SANAYI VE TICARET,TR,28/03/2014,1403285026122471 PAYMENT TO THE INVOICE N 4820 DD.20 .03 .2014,,,
7820,METASTAR INVEST LLP,GB,JOHNS HOPKINS MEDICINE,US,12/07/2013,1307125027273333 EYYUBOV EMIN N 34583554,,,
7818,METASTAR INVEST LLP,GB,HOLIDAY VILLA,UNKNOWN,02/05/2013,1305025021908020 INVOICE AR0971 DD 23/04/2013 ON BEHALF OF IRADA.S.PAYMENT AS PER YOUR,,,
7816,METASTAR INVEST LLP,GB,CEES VAN STARKENBURG,NL,01/03/2013,1303015032159847 INVOICE 585-1 DD 02.05.2012,,,
7816,METASTAR INVEST LLP,GB,INVICTA SA,FR,05/03/2013,1303055035468668 INVOICE NO 1100007756 DD 23.09.2011 DEL UXE FOR EQUIPMENT,,,
7800,HILUX SERVICES LP,GB,RADUGA FLOWERS,UNKNOWN,06/06/2014,1406065024350236 PAYMENT TO THE INVOICE N.27 DD.06.0 6.2 014,,,
7798,LCM ALLIANCE LLP,GB,ABC CONSTRUCTION MATERIALS AND,UNKNOWN,18/04/2013,1304185023672983 INVOICE NO 5879 DD 10.04.2013,,,
7786,HILUX SERVICES LP,GB,FABERLEX LP,GB,19/12/2014,GROUP PAYMENT,,,
7782,METASTAR INVEST LLP,GB,DENTSPLY LIMITED,GB,31/07/2013,1307315036492510 INVOICE NO 93486553 CASPIDENT,,,
7765,METASTAR INVEST LLP,GB,APSHERON,UNKNOWN,02/11/2012,1211025028110399 CONTRACT SDELKI N 1 DD 24.09.2012 N AKL ADNAYA TTH N 0600239 DD 25.09.20 12,,,
7765,METASTAR INVEST LLP,GB,CO.GE.FIN SRL,IT,16/11/2012,1211165023499360 INVOICE 3661 DATE 26.10.2012 FOR RA DIA TORS FROM EUROCLIMA,,,
7765,METASTAR INVEST LLP,GB,ALEXANDER SPIES,DE,22/11/2012,1211225027705217 INVOICE 786 DD 25.10.2012,,,
7741,HILUX SERVICES LP,GB,FABERLEX LP,GB,11/06/2014,PAYMENT TO THE CONTRACT N 5 DD.02.12.2013,,,
7665,METASTAR INVEST LLP,GB,MAKSI KIMYEVI MAD.ITH.IHR.PAZ.TIC.,TR,02/05/2013,1305025025237532 INVOICE 1451-3 DD 03.01.2013,,,
7664,METASTAR INVEST LLP,GB,OCEANNET BV,NL,10/08/2012,"1208105026442369 INVOICE NO 7708020/1208077 DD 09.08 .12 ,XIDIROV NATIK",,,
7664,HILUX SERVICES LP,GB,MULTIWYN EXPORTS LIMITED,IN,26/11/2014,1411265020861313 PAYMENT TO THE CONTRACT N 654 DD.01 .07 .2013 FOR CHEMICAL GOODS.,,,
7662,METASTAR INVEST LLP,GB,FENDI SWITZERLAND SA,CH,09/08/2012,1208095027115167 INVOICE 09 DD 07.08.2012,,,
7644,METASTAR INVEST LLP,GB,HACIYEV FARID,BE,10/12/2012,1212105026117948 INVOICE 2541 DD 04.08.2012,,,
7640,POLUX MANAGEMENT LP,GB,HAZAR INSAAT DIS TIC LTD STI,TR,10/10/2013,1310105024562553 PAYMENT TO THE CONTRACT N 003 DD 04 .05 .2013 FOR CONSTRUCTION MATERIALS .,,,
7627,HILUX SERVICES LP,GB,ANDREA MONTELPARE SPA,IT,12/11/2014,1411125037747314 PAYMENT TO THE INVOICE N.1312 DD. 1 2.1 1.2014,,,
7611,HILUX SERVICES LP,GB,GRUNDFOS POMPA SAN.TIC.LTD.STI.,TR,05/12/2013,1312055027536533 PAYMENT FOR WATER PIPES UNDER CONTR ACT N 003 DD 06.06.2013.,,,
7600,METASTAR INVEST LLP,GB,CARESTREAM HEALTH SA,CH,12/02/2013,1302125022712852 INVOICE 9000821425 DD 11.02.2013 CU STO MER N 394881,,,
7588,HILUX SERVICES LP,GB,AFLOFARM FARMACJA POLSKA SP.Z O.O.,PL,11/08/2014,1408115035985394 PAYMENT TO THE INVOICE N.ZSP/14/090 940 DD.05.08.2014,,,
7584,HILUX SERVICES LP,GB,OOO PTF EKMI,UA,30/04/2014,1404305026248661 PAYMENT TO THE INVOICE N.545 DD.29. 04. 2014,,,
7567,HILUX SERVICES LP,GB,CANAL - CONTROL INVESTMENT GMBH,DE,10/06/2014,1406105034971998 PAYMENT TO THE CONTRACT N HIS-001 DD 10 .06.2013 FOR EQUIPMENT.,,,
7529,POLUX MANAGEMENT LP,GB,DEVENTER PROFILE BETEILIGUNGS GMBH,DE,26/11/2013,1311265032214227 PAYMENT TO THE INVOICE N 20967 DD.18.09 .2013 FOR WOOD.,,,
7520,METASTAR INVEST LLP,GB,CARLO DE GIORGI,IT,13/09/2012,1209135028027160 INVOICE 443 DD 09.09.2012,,,
7512,METASTAR INVEST LLP,GB,SEL DIS TICARET VE KIMYA SANAYI,TR,02/09/2013,1309025026143490 INVOICE 834-01 DD 12.05.2013 FOR PA INT S,,,
7510,HILUX SERVICES LP,GB,VICOVATION CORP.,TW,22/05/2014,1405225028314327 PAYMENT TO THE INVOICE N.2 DD.22.05 .20 14,,,
7500,LCM ALLIANCE LLP,GB,WELLDO HARDWARE (HONG KONG),HK,26/02/2013,1302265020938741 INVOICE NO 8901 DD 22.02.2013 FOR EQUIP MENT,,,
7500,METASTAR INVEST LLP,GB,FAZLI OZBAKIR,TR,14/06/2013,1306145023240097 INVOICE 1320 DD 04.06.2013,,,
7500,METASTAR INVEST LLP,GB,RASHAD ABBASOV,TR,03/09/2013,1309035026155644 INVOICE 55410 DD 23.08.2013,,,
7500,HILUX SERVICES LP,GB,CITYPORT CONTRACTS L.P.,GB,24/07/2014,1407245071696891 CONTRACT N 0042 DD 01.08.2013,,,
7484,HILUX SERVICES LP,GB,NESCO DI NASSIMIHA JAKOB,IT,15/09/2014,1409155032760554 PAYMENT TO THE INVOICE N.524 DD.15. 09. 2014,,,
7484,HILUX SERVICES LP,GB,DAN VOICU,RO,04/12/2014,1412045036307692 PAYMENT TO THE INVOICE N.37 DD.04.1 2.2 014 FOR SERVICE,,,
7484,HILUX SERVICES LP,GB,PARY INTERNATIONAL,US,18/12/2014,1412185030962693 PAYMENT TO THE CONTRACT N 038 DD 11 .09 .2013 FOR EQUIPMENT,,,
7476,HILUX SERVICES LP,GB,OHNE TITEL LLC,US,21/02/2014,1402215024176439 PAYMENT TO THE INVOICE N.75 DD.21.0 2.2 014,,,
7475,METASTAR INVEST LLP,GB,"HONGKONG COXO INTERNATIONAL CO.,",HK,28/09/2012,1209285024391795 INVOIVE74563 DD 07.08.2012 CASPIDEN T,,,
7471,METASTAR INVEST LLP,GB,SAN PATRICK S.L.U.,ES,04/09/2013,1309045032971383 INVOICE 006307562 DD 16/04/2013 CUS AZ0 012,,,
7466,METASTAR INVEST LLP,GB,SHANGHAI ONETEAM INTERNATIONAL,CN,10/01/2013,1301105026422238 INVOICE SOT120073 DD DEC.12.2012,,,
7456,HILUX SERVICES LP,GB,VISOFT GMBH,DE,30/10/2014,1410305036043915 PAYMENT TO THE INVOICE N.323 DD.30.10.2 014,,,
7454,UNIVERSE BUSINESS GROUP' LTD,GE,HILUX SERVICES LP,GB,12/03/2014,1403125103594842 COST OF GOODS,,,
7450,HILUX SERVICES LP,GB,MAGLIFICIO MORA SNC,IT,06/05/2014,1405065020678218 PAYMENT TO THE INVOICE N.96 DD.06.05.20 14,,,
7449,POLUX MANAGEMENT LP,GB,CAN AKGUN,UNKNOWN,06/11/2013,1311065035068051 PAYMENT TO THE INVOICE N 1-9 DD.02.11.2 013 FOR SERVICE.,,,
7444,METASTAR INVEST LLP,GB,GUNKEM GUNGUZ KIMYEVI MADDELER,TR,30/07/2013,1307305024929408 INVOICE 11120 DD 12.04.2013,,,
7440,HILUX SERVICES LP,GB,XINJIANG YAWANG INTERNATIONAL TRADE,CN,14/02/2014,1402145023269906 PAYMENT TO THE INVOICE N.Y2014-1-2 DD.1 3.02.2014,,,
7436,HILUX SERVICES LP,GB,WONDERLAND S.R.L.,IT,14/07/2014,1407145034137252 PAYMENT TO THE INVOICE N.33 DD.14.0 7.2 014,,,
7429,POLUX MANAGEMENT LP,GB,GLAMOUR DIAMOND S.R.O.,CZ,01/11/2013,1311015034595585 PAYMENT TO THE CONTRACT N 858 DD.14 .10 .2013 FOR TEXTILES.,,,
7420,METASTAR INVEST LLP,GB,ZIYA MAMMADOV,TR,05/06/2013,1306055028187358 INVOICE 004117,,,
7416,LCM ALLIANCE LLP,GB,NAGIEV NAGHI,GB,12/03/2013,1303125028192484 INVOICE.NO 0124 DD 11.03.2013,,,
7412,POLUX MANAGEMENT LP,GB,GUTMANN AG,DE,26/11/2013,1311265031019795 PAYMENT TO THE INVOICE N 4932550 DD.16. 09.2013,,,
7410,METASTAR INVEST LLP,GB,REHAU LTD,GE,10/07/2013,"1307105027657145 INVOICE RAU101080713 DD 05.072013,R AU1 00080713 DD 05.07.2013",,,
7408,LCM ALLIANCE LLP,GB,NINGBO JIUCHANG ELECTRICAL,CN,07/05/2013,1305075020988594 INVOICE NO 6819 DD 16.04.2013,,,
7400,POLUX MANAGEMENT LP,GB,NEVZAT KANTAR,TR,05/11/2013,1311055027127541 PAYMENT TO THE CONTRACT N 711 DD.06 .06 .2013 FOR SERVICE.,,,
7369,METASTAR INVEST LLP,GB,IZOBIL YAPI KIMYASALLARI TIC.LTD,TR,04/06/2013,1306045024940524 INVOICE KEM 14 DD 28.05.2013,,,
7352,METASTAR INVEST LLP,GB,CVS HAVALANDIRMA SISTEMLERI,TR,08/07/2013,1307085021514281 INVOICE CVS-06.1173-R1 DATE 08.07.2 013 FOR HEAT CONTROL EQUIPMENTS,,,
7350,TOO 'KAZANERDJISERVISEZ',KZ,LCM ALLIANCE LLP,GB,13/12/2012,1212125104712278 FOR GOODS CONT 28/09-12 DD280912 BNY CU ST RRN - FTS1212127730800,,,
7346,HILUX SERVICES LP,GB,KYUNG HEE MEDICAL CENTER,KR,13/02/2014,1402135022036872 PAYMENT TO THE INVOICE N.33 DD.12.0 2.2 014,,,
7332,METASTAR INVEST LLP,GB,F.F.D.M.PNEUMAT,FR,13/09/2012,1209135021444248 INVOICE 644 DD 10.09.2012,,,
7332,HILUX SERVICES LP,GB,SERENISSIMA CIR INDUSTRIE CERAMICHE,IT,24/11/2014,1411245035985777 PAYMENT TO THE INVOICE N.24 -9 DD.2 4.1 1.2014,,,
7327,METASTAR INVEST LLP,GB,EXPERTS HANDLMG CARGO,EC,30/05/2013,1305305022311690 INVOICE 00052 DD 22.01.13,,,
7310,LCM ALLIANCE LLP,GB,"TIRH TECHNOLOGY CO.,LTD",CN,26/02/2013,1302265026034341 INVOICE NO TH1211-PICHAZ-01 DD 04.02.20 13 FOR EQUIPMENT,,,
7306,METASTAR INVEST LLP,GB,OSWELT GMBH,DE,16/08/2013,1308165035297205 INVOICE RE 3020/13 03.04.2013 LACIN A.,,,
7302,LCM ALLIANCE LLP,GB,GSC L.T.D,GE,19/03/2013,1303195024910597 INVOICE NO 14416 DD 14.03.2013 FOR EQUI PMENT,,,
7300,ADANA TRADE LLP,GB,METASTAR INVEST LLP,GB,05/10/2012,1210055022471971 ZA METALL,,,
7293,POLUX MANAGEMENT LP,GB,FAF VANA SANAYI VE TICARET A.S.,TR,10/10/2013,1310105022307137 PAYMENT TO THE CONTRACT N 118 DD.01 .09 .2013 FOR EQUIPMENT.,,,
7290,LCM ALLIANCE LLP,GB,FUCHS KIMYEVI MADDELER IC VE DIS,TR,23/05/2013,1305235026922189 INV NO 460179 DD 20.05.2013,,,
7274,LCM ALLIANCE LLP,GB,GFG EXPORT LLP,GB,06/12/2012,OWN PAYMENT,,,
7270,HILUX SERVICES LP,GB,UMIT USLU,TR,06/12/2013,1312065026524639 PAYMENT TO THE INVOICE N. 56/4 DD 0 3.1 2.2013 FOR SERVICE.,,,
7270,HILUX SERVICES LP,GB,YAZICI INSAAT VE SIHHI TESISAT,TR,10/07/2014,1407105027016112 PAYMENT TO THE INVOICE N.749 DD. 10 .07 .2014,,,
7263,METASTAR INVEST LLP,GB,SUNKEM ENDUSTRI URUNLERI SANAYI VE,TR,02/04/2013,1304025026961674 INVOICE 930 DD 01.04.2013,,,
7259,METASTAR INVEST LLP,GB,PARASOL ENTERPRISES CORP,PA,15/07/2013,1307155033910291 INVOICE 0640518,,,
7257,HILUX SERVICES LP,GB,ALP METAL TICARET,TR,24/07/2014,1407245024761231 PAYMENT TO THE INVOICE N.457 DD.23. 07. 2014,,,
7249,HILUX SERVICES LP,GB,AZULEJOS BORJA S.L.,ES,15/07/2014,1407155030593850 PAYMENT TO THE INVOICE N.895 DD.14. 07. 2014,,,
7248,METASTAR INVEST LLP,GB,"TITANTUBING HYDRAULICS CO.,LTD",HK,18/09/2012,1209185021845044 INVOICE GZCY20120822 DD 2012-09-17,,,
7245,METASTAR INVEST LLP,GB,ARTENIUS TURKPET KIMYEVI MADDELER,TR,01/08/2012,1208015024724826 INVOICE PI 20120502/101,,,
7228,POLUX MANAGEMENT LP,GB,HDM DIS TICARET LTD STI,TR,23/10/2013,1310235024077206 PAYMENT TO THE CONTRACT N 39990 DD. 05. 09.2013 FOR EQUIPMENT.,,,
7226,HILUX SERVICES LP,GB,NINGBO HAITIAN HOLDING GROUP,CN,15/05/2014,1405155021508412 PAYMENT TO THE INVOICE N.3 DD.15.05 .20 14,,,
7225,METASTAR INVEST LLP,GB,AZERBAIJAN INTERNATIONAL OPERATING,GB,25/02/2013,1302255027012551 INVOICE 8294 DD 11/8/2012,,,
7225,METASTAR INVEST LLP,GB,AZERBAIJAN INTERNATIONAL OPERATING,GB,25/04/2013,1304255026487307 INVOICE 8261 DD 3/13/2013,,,
7215,LCM ALLIANCE LLP,GB,JABARZADA GUNAY,GB,23/05/2013,1305235025598333 FINANSOVAYA POMOSH,,,
7201,METASTAR INVEST LLP,GB,PRIVATPRAXIS FUR IMPLANTOLOGIE,DE,26/09/2012,1209265021818970 NIGAR ALLAMYAROVA 14.12.1985 PATIENTENN UMMER 4273,,,
7200,KIRAMAKS GROUP LTD,UNKNOWN,METASTAR INVEST LLP,GB,12/06/2013,"1306115100199493 FOR TRANSPORTATION SERVICE, CONT. M S-0 3 DD. 25.01.13.",,,
7200,METASTAR INVEST LLP,GB,BIESTERFELD OZEL KIMYASALLAR A.S,TR,21/06/2013,1306215022451049 INVOICE 021620,,,
7200,METASTAR INVEST LLP,GB,MIROTEL R+S,UA,19/08/2013,1308195027837418 INVOICE N 1424404 DD 22.07.2013,,,
